kabupaten_kota,provinsi,latitude,longitude,sewa_aktual,sewa_prediksi,residual,coef_rumah_layak_huni,coef_ketahanan_bangunan,coef_luas_lantai_7_2,coef_akses_air_minum,coef_akses_sanitasi,coef_cuci_tangan,coef_status_milik_sendiri,coef_status_kontrak_sewa,coef_listrik_pln,coef_latitude,coef_longitude
Berau,Kalimantan Timur,1.92838399824234,117.30377903566624,19613.0,18897.19358112245,715.8064188775497,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Penajam Paser Utara,Kalimantan Timur,-1.156951164525268,116.59675158527824,19613.0,19688.04225459581,-75.04225459580994,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Mahakam Hulu,Kalimantan Timur,0.7193701324654842,114.87159673378106,19613.0,18741.491272466028,871.508727533972,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Kota Balikpapan,Kalimantan Timur,-1.1593695505398638,116.86560429184888,19613.0,19746.86594267943,-133.86594267942928,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Kota Samarinda,Kalimantan Timur,-0.500724642900534,117.17870684223568,19613.0,19613.074466906215,-0.07446690621509333,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Kota Bontang,Kalimantan Timur,0.0907313418429425,117.45715143124094,19613.0,19492.34394148587,120.65605851413056,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Malinau,Kalimantan Utara,2.478197327264458,115.71684766849422,12960.0,21733.546936804294,-8773.546936804294,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Bulungan,Kalimantan Utara,2.814671316085301,117.03748834756485,12960.0,21915.95877544444,-8955.95877544444,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Tana Tidung,Kalimantan Utara,3.5517390187857774,117.16711529146264,12960.0,21718.544168395816,-8758.544168395816,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Nunukan,Kalimantan Utara,3.994608092541799,116.66301427031198,12960.0,21474.192016589786,-8514.192016589786,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Kota Tarakan,Kalimantan Utara,3.3594056365995613,117.59951132082055,12960.0,21870.782747435824,-8910.782747435824,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Bolaang Mongondow,Sulawesi Utara,0.7079298002982987,124.0402735102605,2728.0,1845.0971019267236,882.9028980732764,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Minahasa,Sulawesi Utara,1.254683946714502,124.85416947353444,2728.0,1853.7190404416942,874.2809595583058,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Kepulauan Sangihe,Sulawesi Utara,3.550699306634365,125.5413046408275,2728.0,1299.9729356584285,1428.0270643415715,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Kepulauan Talaud,Sulawesi Utara,4.22564864085994,126.78163357385398,2728.0,1361.5168987909092,1366.4831012090908,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Minahasa Selatan,Sulawesi Utara,1.084592318650189,124.5210498968124,2728.0,1833.7701536218046,894.2298463781954,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Minahasa Utara,Sulawesi Utara,1.5491395534727643,125.00805318715162,2728.0,1796.9104298900093,931.0895701099907,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Bolaang Mongondow Utara,Sulawesi Utara,0.7679520228650861,123.48113248329724,2728.0,1705.9411444023062,1022.0588555976938,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Siau Tagulandang Biaro,Sulawesi Utara,2.539823821830396,125.397015817234,2728.0,1577.9594319399657,1150.0405680600343,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Minahasa Tenggara,Sulawesi Utara,1.010283964466255,124.72189642762316,2728.0,1899.8878396700275,828.1121603299725,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Bolaang Mongondow Selatan,Sulawesi Utara,0.4442332840084854,123.93289683588831,2728.0,1902.546137856043,825.4538621439569,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Bolaang Mongondow Timur,Sulawesi Utara,0.7194460013161875,124.51221849509508,2728.0,1943.5360379222657,784.4639620777343,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Kota Manado,Sulawesi Utara,1.524707419530354,124.8485574863175,2728.0,1769.924467361241,958.0755326387589,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Kota Bitung,Sulawesi Utara,1.4847766531980933,125.16143005138986,2728.0,1849.730920500624,878.269079499376,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Kota Tomohon,Sulawesi Utara,1.3243124088506133,124.81490008204054,2728.0,1823.9404229354986,904.0595770645014,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Kota Kotamobagu,Sulawesi Utara,0.7107966566528764,124.319062826437,2728.0,1904.4511343400263,823.5488656599737,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Danau,Sulawesi Utara,1.1703153091073697,124.84418932306428,2728.0,1877.3656151662835,850.6343848337165,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Banggai Kepulauan,Sulawesi Tengah,-1.3722257733725756,123.14378275215064,5505.0,7211.089018547864,-1706.0890185478638,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Banggai,Sulawesi Tengah,-1.020828251781165,122.58364281517858,5505.0,6982.605019687231,-1477.605019687231,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Morowali,Sulawesi Tengah,-2.693858143756445,121.91358340989603,5505.0,7349.510620411151,-1844.5106204111507,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Poso,Sulawesi Tengah,-1.6808249699790456,120.52109200580097,5505.0,6738.8517906675115,-1233.8517906675115,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Donggala,Sulawesi Tengah,-0.3958714227224924,119.83572137225428,5505.0,6197.800024537864,-692.8000245378644,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Toli-Toli,Sulawesi Tengah,0.9260110160801454,120.718922936246,5505.0,5984.3350892723865,-479.33508927238654,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Buol,Sulawesi Tengah,0.9779759812140192,121.37277864029174,5505.0,6109.704205453178,-604.7042054531776,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Parigi Moutong,Sulawesi Tengah,0.0166465371896912,120.45141157785832,5505.0,6204.654639575419,-699.6546395754194,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Tojo Una-Una,Sulawesi Tengah,-1.1123704901227185,121.57623490117771,5505.0,6792.957045529791,-1287.9570455297908,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Sigi,Sulawesi Tengah,-1.4084885754863068,119.97044127960676,5505.0,6536.597396139212,-1031.597396139212,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Banggai Laut,Sulawesi Tengah,-1.7888517867987404,123.53460720792536,5505.0,7422.942428014856,-1917.942428014856,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Morowali Utara,Sulawesi Tengah,-1.814557582129941,121.38496712685117,5505.0,6966.386861361538,-1461.3868613615377,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Kota Palu,Sulawesi Tengah,-0.8298028204813959,119.90997383754002,5505.0,6346.552455141453,-841.5524551414528,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Kepulauan Selayar,Sulawesi Selatan,-6.561885064178744,120.71525321468096,2418.0,4589.492199284774,-2171.492199284774,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Bulukumba,Sulawesi Selatan,-5.432469210346689,120.23600655247216,2418.0,4140.540906242444,-1722.5409062424442,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Bantaeng,Sulawesi Selatan,-5.48818963820113,119.98691130771574,2418.0,4103.7664810063,-1685.7664810062997,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Jeneponto,Sulawesi Selatan,-5.567517226647006,119.69844683627883,2418.0,4065.70641591437,-1647.7064159143702,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Takalar,Sulawesi Selatan,-5.419755829850611,119.47055758929334,2418.0,3971.2819309466904,-1553.2819309466904,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Gowa,Sulawesi Selatan,-5.309278930783019,119.71872707452646,2418.0,3991.110005807779,-1573.110005807779,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Sinjai,Sulawesi Selatan,-5.209746428804532,120.13586687957276,2418.0,4050.7902963706038,-1632.7902963706038,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Maros,Sulawesi Selatan,-5.000696327514021,119.7247490450224,2418.0,3898.036220439015,-1480.0362204390149,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Pangkajene Dan Kepulauan,Sulawesi Selatan,-4.939837253159422,119.47868449327513,2418.0,3826.262679595038,-1408.2626795950382,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Barru,Sulawesi Selatan,-4.441677904311638,119.69414528310529,2418.0,3720.4580765673054,-1302.4580765673054,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Bone,Sulawesi Selatan,-4.69481489107113,120.129585872919,2418.0,3891.9501746064343,-1473.9501746064343,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Soppeng,Sulawesi Selatan,-4.339045666325047,119.89211090141552,2418.0,3731.8390552286,-1313.8390552286,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Wajo,Sulawesi Selatan,-4.0065376597868605,120.17100020113,2418.0,3690.3994891430193,-1272.3994891430193,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Sidenreng Rappang,Sulawesi Selatan,-3.8072903094978994,119.97142678938624,2418.0,3586.346363292734,-1168.3463632927342,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Pinrang,Sulawesi Selatan,-3.6224569765611743,119.59991636023922,2418.0,3449.555528346191,-1031.5555283461908,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Enrekang,Sulawesi Selatan,-3.503723977200986,119.87202985205336,2418.0,3472.0315773711445,-1054.0315773711445,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Luwu,Sulawesi Selatan,-3.198548471259324,120.18254653138312,2418.0,3445.7841083396306,-1027.7841083396306,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Tana Toraja,Sulawesi Selatan,-3.10851239609031,119.71237539504908,2418.0,3316.670347017771,-898.6703470177708,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Luwu Utara,Sulawesi Selatan,-2.394945844819459,120.16072592296938,2418.0,3195.301550483211,-777.301550483211,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Luwu Timur,Sulawesi Selatan,-2.5506780734644283,121.1385182487634,2418.0,3454.175984031517,-1036.1759840315171,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Toraja Utara,Sulawesi Selatan,-2.888179389700725,119.86893361264688,2418.0,3283.108697676951,-865.1086976769511,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Kota Makassar,Sulawesi Selatan,-5.133417576267245,119.46114643830622,2418.0,3881.6769694129507,-1463.6769694129507,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Kota Parepare,Sulawesi Selatan,-4.029351701078474,119.66160212311384,2418.0,3587.3242842957443,-1169.3242842957443,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Kota Palopo,Sulawesi Selatan,-2.9804740323489325,120.14788227898318,2418.0,3371.6007000837562,-953.6007000837562,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Buton,Sulawesi Tenggara,-5.312806972636647,122.92447842029794,1719.0,6667.504430796074,-4948.504430796074,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Muna,Sulawesi Tenggara,-4.93950199191677,122.6386003935254,1719.0,6491.573096600288,-4772.573096600288,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Konawe,Sulawesi Tenggara,-3.5253946861663024,121.88615783244352,1719.0,5896.531326225617,-4177.531326225617,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Kolaka,Sulawesi Tenggara,-4.074941350464884,121.52935628760623,1719.0,5987.516026029465,-4268.516026029465,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Konawe Selatan,Sulawesi Tenggara,-4.2626521810580105,122.42083547140172,1719.0,6237.523124012339,-4518.523124012339,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Bombana,Sulawesi Tenggara,-4.797843751008696,121.8512758026264,1719.0,6278.152403039763,-4559.152403039763,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Wakatobi,Sulawesi Tenggara,-5.57073394620619,123.78490034205323,1719.0,6932.2762136337515,-5213.2762136337515,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Kolaka Utara,Sulawesi Tenggara,-3.2454609822046536,121.1519235658838,1719.0,5652.2912650194085,-3933.2912650194085,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Buton Utara,Sulawesi Tenggara,-4.695606567787955,123.01743801306476,1719.0,6498.827451751145,-4779.827451751145,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Konawe Utara,Sulawesi Tenggara,-3.385155741498977,121.99693076917282,1719.0,5877.573454077185,-4158.573454077185,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Kolaka Timur,Sulawesi Tenggara,-3.795358014136125,121.61223761433818,1719.0,5919.916195939939,-4200.916195939939,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Konawe Kepulauan,Sulawesi Tenggara,-4.114415857468587,123.0950540658955,1719.0,6337.848549223818,-4618.848549223818,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Muna Barat,Sulawesi Tenggara,-4.817475718396876,122.4931435851942,1719.0,6422.828315574428,-4703.828315574428,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Buton Tengah,Sulawesi Tenggara,-5.316823821936229,122.39897465856188,1719.0,6555.200881647623,-4836.200881647623,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Buton Selatan,Sulawesi Tenggara,-5.605820914082521,122.6772899869363,1719.0,6703.714189602048,-4984.714189602048,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Kota Kendari,Sulawesi Tenggara,-4.000395568535314,122.5326209280227,1719.0,6181.466950215865,-4462.466950215865,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Kota Baubau,Sulawesi Tenggara,-5.430032694039403,122.67526754702853,1719.0,6649.515383857444,-4930.515383857444,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Boalemo,Gorontalo,0.6555993394361129,122.3258783692438,1044.0,3042.0296041348265,-1998.0296041348265,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Gorontalo,Gorontalo,0.6937946800927688,122.71075819951798,1044.0,3113.4992533090954,-2069.4992533090954,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Pohuwato,Gorontalo,0.6881180518748828,121.71103714382409,1044.0,2899.251428120937,-1855.251428120937,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Bone Bolango,Gorontalo,0.5331299970924822,123.2911431454798,1044.0,3288.024639271229,-2244.024639271229,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Gorontalo Utara,Gorontalo,0.8860781037966813,122.66000381377007,1044.0,3043.7274132662533,-1999.7274132662533,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Kota Gorontalo,Gorontalo,0.539453813949424,123.05579414696372,1044.0,3235.244822368357,-2191.244822368357,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Majene,Sulawesi Barat,-3.167416678928875,118.91968133951116,602.0,1234.0533130378244,-632.0533130378244,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Polewali Mandar,Sulawesi Barat,-3.3119455599831022,119.14448117838847,602.0,1326.8217387803852,-724.8217387803852,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Mamasa,Sulawesi Barat,-2.9488046518090174,119.31189208704916,602.0,1251.929356370376,-649.9293563703759,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
Mamuju,Sulawesi Barat,-2.530675005155979,119.32496692861989,602.0,1126.8761828049064,-524.8761828049064,-8667.489275497333,6969.02905630346,798.6555045709683,4350.4851201842175,3541.1012111430596,193.46031422660144,1625.983576646565,8160.550685779669,-781.6709025129828,-305.83317436332754,216.0441907125769
